episode,step_count,wall_collisions,box_collisions,endless_loops,reward,train_loss,validation
0,25,25,0,5,-255,0,1
0,0,0,0,0,0,0,0
1,17,4,0,1,13.0,0,0
2,23,6,1,0,-19.0,0,0
3,22,4,0,1,41.0,0,0
4,29,7,0,1,-4.0,0,0
5,14,4,0,1,-17.0,0,0
6,14,1,1,0,24.0,0,0
7,28,8,1,0,-9.0,0,0
8,17,1,0,1,40.0,0,0
9,6,3,0,1,-33.0,0,0
10,23,6,0,1,-22.0,0,0
11,7,1,0,1,-5.0,0,0
12,25,7,1,0,-41.0,0,0
13,14,3,1,0,17.0,0,0
14,11,3,0,1,-5.0,0,0
15,27,11,0,1,-27.0,0,0
16,25,4,0,1,5.0,0,0
17,15,2,1,0,14.0,0,0
18,35,2,1,0,93.0,0,0
19,24,3,0,1,37.0,0,0
20,10,2,0,1,5.0,0,0
21,6,1,0,1,-15.0,0,0
22,9,4,0,1,-23.0,0,0
23,18,6,1,0,-14.0,0,0
24,24,2,1,0,60.0,0,0
25,8,1,0,1,5.0,0,0
26,8,3,0,1,-24.0,0,0
27,19,1,1,0,19.0,0,0
28,24,6,0,1,-34.0,0,0
29,29,4,1,0,26.0,0,0
30,13,2,0,1,2.0,0,0
31,23,2,1,0,6.0,0,0
32,8,2,0,1,-15.0,0,0
33,29,5,1,0,28.0,0,0
34,11,1,1,0,27.0,0,0
35,16,1,1,0,22.0,0,0
36,19,6,0,1,-29.0,0,0
37,10,0,1,0,37.0,0,0
38,6,2,0,1,-24.0,0,0
39,7,1,0,1,-5.0,0,0
40,10,4,0,1,-35.0,0,0
41,12,6,0,1,-33.0,0,0
42,13,3,0,1,-18.0,0,0
43,6,3,0,1,-33.0,0,0
44,13,1,1,0,25.0,0,0
45,16,5,0,1,-17.0,0,0
46,26,6,1,0,11.0,0,0
47,13,4,0,1,-27.0,0,0
48,13,1,1,0,25.0,0,0
49,12,7,0,1,-64.0,0,0
50,63,17,2,3,247,0,1
50,15,2,1,0,14.0,0,0
51,19,3,1,0,45.0,0,0
52,16,4,0,1,-19.0,0,0
53,20,4,1,0,-9.0,0,0
54,9,3,0,1,-3.0,0,0
55,6,1,0,1,-15.0,0,0
56,24,6,1,0,-31.0,0,0
57,32,7,0,1,37.0,0,0
58,8,3,0,1,-13.0,0,0
59,6,1,0,1,-15.0,0,0
60,6,0,0,1,-6.0,0,0
61,22,1,1,0,104.0,0,0
62,23,4,0,1,29.0,0,0
63,6,4,0,1,-42.0,0,0
64,9,3,0,1,-25.0,0,0
65,9,3,0,1,-25.0,0,0
66,9,3,0,1,-25.0,0,0
67,6,2,0,1,-24.0,0,0
68,15,1,1,0,23.0,0,0
69,6,1,0,1,-15.0,0,0
70,17,4,0,1,2.0,0,0
71,24,6,0,1,-34.0,0,0
72,18,2,0,1,19.0,0,0
73,10,3,0,1,-15.0,0,0
74,9,3,0,1,-25.0,0,0
75,34,7,1,0,49.0,0,0
76,16,4,0,1,-8.0,0,0
77,13,1,1,0,25.0,0,0
78,18,3,1,0,13.0,0,0
79,12,4,0,1,-26.0,0,0
80,19,3,1,0,1.0,0,0
81,15,6,0,1,-25.0,0,0
82,17,6,0,1,-38.0,0,0
83,17,4,0,1,-9.0,0,0
84,28,7,1,0,11.0,0,0
85,17,0,0,1,16.0,0,0
86,33,5,1,0,24.0,0,0
87,21,3,0,1,18.0,0,0
88,48,12,1,0,34.0,0,0
89,36,9,1,0,-26.0,0,0
90,6,1,0,1,-15.0,6.383881568908691,0
91,15,1,1,0,23.0,79.35689449310303,0
92,12,3,0,1,5.0,102.33791601657867,0
93,13,0,1,0,34.0,122.52932333946228,0
94,14,2,1,0,15.0,140.53207689523697,0
95,28,6,1,0,53.0,169.34385734796524,0
96,33,11,1,0,3.0,197.3238726556301,0
97,31,7,1,0,41.0,223.29951633512974,0
98,54,9,1,0,44.0,271.3381026685238,0
99,8,0,0,1,3.0,277.48249384760857,0
100,62,0,5,0,520,0,1
100,17,6,1,0,-13.0,293.2006570994854,0
101,13,3,1,0,7.0,306.3935862183571,0
102,12,1,1,0,26.0,318.44780829548836,0
103,6,1,0,1,-15.0,324.86993515491486,0
104,45,5,1,0,133.0,359.35742474347353,0
105,27,8,0,1,-11.0,378.75736210122705,0
106,9,1,0,1,15.0,385.2452546097338,0
107,14,2,1,0,15.0,396.83370688930154,0
108,6,1,0,1,-15.0,400.9401558302343,0
109,14,3,0,1,-8.0,410.54578514024615,0
110,21,2,1,0,63.0,425.4835247211158,0
